timestamp,bid_price1,bid_qty1,bid_price2,bid_qty2,bid_price3,bid_qty3,bid_price4,bid_qty4,bid_price5,bid_qty5,bid_price6,bid_qty6,bid_price7,bid_qty7,bid_price8,bid_qty8,bid_price9,bid_qty9,bid_price10,bid_qty10,ask_price1,ask_qty1,ask_price2,ask_qty2,ask_price3,ask_qty3,ask_price4,ask_qty4,ask_price5,ask_qty5,ask_price6,ask_qty6,ask_price7,ask_qty7,ask_price8,ask_qty8,ask_price9,ask_qty9,ask_price10,ask_qty10
1741430711004,86202.00000000,4.15587000,86201.99000000,0.00026000,86201.98000000,0.00012000,86201.97000000,0.00030000,86201.96000000,0.00012000,86201.95000000,0.00006000,86201.94000000,0.00006000,86201.93000000,0.00006000,86201.88000000,0.00078000,86201.23000000,0.04611000,86202.01000000,0.00755000,86202.02000000,0.00026000,86202.10000000,0.00012000,86202.11000000,0.00012000,86202.12000000,0.00025000,86202.15000000,0.00006000,86202.17000000,0.00019000,86202.57000000,0.00006000,86202.60000000,0.00006000,86203.71000000,0.00014000
1741430711964,86202.00000000,4.83594000,86201.99000000,0.00012000,86201.98000000,0.00012000,86201.97000000,0.00030000,86201.96000000,0.00012000,86201.95000000,0.00006000,86201.94000000,0.00006000,86201.93000000,0.00006000,86201.88000000,0.00078000,86201.23000000,0.04611000,86202.01000000,0.00226000,86202.02000000,0.00012000,86202.10000000,0.00012000,86202.11000000,0.00012000,86202.12000000,0.00025000,86202.15000000,0.00006000,86202.17000000,0.00019000,86202.57000000,0.00006000,86202.60000000,0.00006000,86203.71000000,0.00014000
1741430712964,86203.71000000,6.55513000,86203.68000000,0.00021000,86203.48000000,0.00012000,86203.00000000,0.00012000,86202.87000000,0.00075000,86202.86000000,0.00006000,86202.61000000,0.00012000,86202.17000000,0.08153000,86202.16000000,0.65248000,86202.13000000,0.53369000,86203.72000000,0.01101000,86203.75000000,0.00012000,86203.83000000,0.00025000,86203.87000000,0.00026000,86203.88000000,0.10782000,86204.34000000,0.00012000,86204.89000000,0.00006000,86204.90000000,0.00106000,86205.16000000,0.00014000,86205.17000000,0.08006000
1741430713973,86203.71000000,5.89540000,86203.68000000,0.00021000,86203.48000000,0.00012000,86203.00000000,0.00012000,86202.87000000,0.00075000,86202.86000000,0.00006000,86202.61000000,0.00012000,86202.17000000,0.08153000,86202.16000000,0.65248000,86202.13000000,0.53369000,86203.72000000,0.01077000,86203.75000000,0.00012000,86203.77000000,0.00012000,86203.83000000,0.00025000,86203.87000000,0.00026000,86203.88000000,0.10776000,86204.34000000,0.00012000,86204.89000000,0.00006000,86204.90000000,0.00100000,86205.16000000,0.00014000
1741430715140,86210.50000000,9.20653000,86210.49000000,0.00040000,86210.46000000,0.00012000,86210.45000000,0.00012000,86210.44000000,0.00022000,86210.42000000,0.00006000,86210.19000000,0.00020000,86210.18000000,0.16835000,86210.17000000,0.34187000,86210.00000000,0.01400000,86210.51000000,8.52110000,86210.52000000,0.00038000,86210.53000000,0.00012000,86210.54000000,0.00025000,86210.55000000,0.00012000,86210.60000000,0.00006000,86210.61000000,0.00006000,86210.63000000,0.00020000,86210.64000000,0.00300000,86211.27000000,0.00006000
1741430716022,86210.50000000,9.20752000,86210.49000000,0.00026000,86210.46000000,0.00012000,86210.45000000,0.00012000,86210.44000000,0.00022000,86210.43000000,0.00013000,86210.42000000,0.00006000,86210.19000000,0.00020000,86210.18000000,0.16829000,86210.17000000,0.34187000,86210.51000000,8.52213000,86210.52000000,0.00025000,86210.53000000,0.00039000,86210.54000000,0.00012000,86210.55000000,0.00012000,86210.56000000,0.00014000,86210.60000000,0.00006000,86210.61000000,0.00006000,86211.27000000,0.00006000,86212.00000000,0.00010000
1741430716943,86210.50000000,9.20651000,86210.49000000,0.00026000,86210.46000000,0.00012000,86210.45000000,0.00012000,86210.44000000,0.00022000,86210.43000000,0.00013000,86210.42000000,0.00006000,86210.19000000,0.00020000,86210.18000000,0.16829000,86210.17000000,0.34187000,86210.51000000,8.52062000,86210.52000000,0.00025000,86210.53000000,0.00039000,86210.54000000,0.00012000,86210.55000000,0.00012000,86210.56000000,0.00006000,86210.60000000,0.00006000,86210.61000000,0.00006000,86211.27000000,0.00006000,86211.94000000,0.00008000
1741430717970,86210.50000000,9.22919000,86210.49000000,0.00026000,86210.46000000,0.00012000,86210.45000000,0.00012000,86210.44000000,0.00022000,86210.43000000,0.00013000,86210.42000000,0.00006000,86210.19000000,0.00020000,86210.18000000,0.16829000,86210.17000000,0.34187000,86210.51000000,8.51987000,86210.52000000,0.00038000,86210.53000000,0.00025000,86210.54000000,0.00012000,86210.55000000,0.00012000,86210.56000000,0.00006000,86210.60000000,0.00006000,86210.61000000,0.00006000,86211.27000000,0.00006000,86212.00000000,0.00010000
1741430718924,86210.50000000,9.22833000,86210.49000000,0.00025000,86210.46000000,0.00012000,86210.45000000,0.00012000,86210.44000000,0.00022000,86210.43000000,0.00013000,86210.42000000,0.00006000,86210.19000000,0.00020000,86210.18000000,0.16835000,86210.17000000,0.34187000,86210.51000000,8.29686000,86210.52000000,0.00139000,86210.53000000,0.00038000,86210.54000000,0.00012000,86210.55000000,0.00012000,86210.56000000,0.00006000,86210.60000000,0.00006000,86210.61000000,0.00006000,86211.27000000,0.00006000,86211.74000000,0.00008000
1741430720198,86225.37000000,4.60070000,86225.36000000,0.00026000,86225.14000000,0.00012000,86224.53000000,0.00012000,86224.00000000,0.01418000,86223.69000000,0.01667000,86223.66000000,0.01165000,86223.45000000,0.00006000,86222.35000000,1.31396000,86222.34000000,0.00014000,86225.38000000,0.00084000,86225.39000000,0.00041000,86225.40000000,0.00021000,86225.84000000,0.00080000,86225.85000000,0.00312000,86225.86000000,0.00016000,86225.97000000,0.00018000,86226.00000000,0.00006000,86228.00000000,0.00210000,86228.28000000,0.00014000
1741430721121,86225.40000000,4.73690000,86225.39000000,0.91968000,86225.38000000,0.76567000,86225.37000000,0.12259000,86225.36000000,0.00012000,86225.14000000,0.00006000,86224.65000000,0.00173000,86224.53000000,0.00006000,86224.30000000,0.04704000,86224.27000000,0.00006000,86225.41000000,0.00082000,86225.42000000,0.00012000,86225.51000000,0.00012000,86225.52000000,0.00026000,86225.54000000,0.00012000,86225.56000000,0.00006000,86225.81000000,0.00006000,86225.82000000,0.00006000,86227.99000000,0.00014000,86228.00000000,0.00210000
1741430722000,86229.06000000,4.24946000,86228.82000000,0.00020000,86228.81000000,0.03793000,86228.80000000,0.01657000,86228.61000000,0.00024000,86228.01000000,0.00026000,86228.00000000,0.01442000,86227.99000000,0.00048000,86227.35000000,0.01159000,86226.87000000,0.00006000,86229.07000000,0.36524000,86229.08000000,0.00012000,86229.09000000,0.00026000,86229.17000000,0.00026000,86229.21000000,0.00026000,86229.31000000,0.00013000,86229.47000000,0.00006000,86230.33000000,0.00006000,86231.05000000,0.00010000,86231.06000000,0.00137000
1741430722985,86229.06000000,4.15311000,86228.82000000,0.00026000,86228.81000000,0.03799000,86228.80000000,0.01657000,86228.61000000,0.00012000,86228.01000000,0.00006000,86228.00000000,0.01412000,86227.99000000,0.00006000,86227.35000000,0.01159000,86226.87000000,0.00006000,86229.07000000,0.54483000,86229.08000000,0.00012000,86229.09000000,0.00012000,86229.16000000,0.00026000,86229.17000000,0.00012000,86229.19000000,0.00006000,86229.21000000,0.00006000,86229.31000000,0.00013000,86231.05000000,0.00010000,86231.06000000,0.00137000
1741430724009,86229.06000000,3.24204000,86228.82000000,0.00026000,86228.81000000,0.26418000,86228.80000000,0.01657000,86228.61000000,0.00012000,86228.01000000,0.00006000,86228.00000000,0.01412000,86227.99000000,0.00006000,86227.35000000,0.01159000,86226.87000000,0.00006000,86229.07000000,0.52923000,86229.08000000,0.00012000,86229.09000000,0.00012000,86229.10000000,0.00025000,86229.15000000,0.00025000,86229.16000000,0.00006000,86229.17000000,0.00006000,86229.19000000,0.00020000,86229.31000000,0.00007000,86231.05000000,0.00010000
1741430725055,86229.08000000,0.18360000,86229.07000000,2.56840000,86229.06000000,4.20206000,86228.82000000,0.00012000,86228.81000000,0.00018000,86228.80000000,0.01663000,86228.61000000,0.00012000,86228.01000000,0.00006000,86228.00000000,0.01412000,86227.99000000,0.00006000,86229.09000000,0.00009000,86229.10000000,0.00012000,86229.11000000,0.00012000,86229.15000000,0.00006000,86229.16000000,0.00006000,86229.17000000,0.00006000,86229.18000000,0.00014000,86229.23000000,0.00013000,86229.31000000,0.00007000,86231.04000000,0.00020000
1741430726003,86232.69000000,6.22143000,86232.36000000,0.00026000,86232.35000000,0.13793000,86232.05000000,0.00026000,86232.04000000,0.29939000,86232.03000000,0.00006000,86232.02000000,0.00006000,86232.01000000,0.00012000,86232.00000000,0.01406000,86231.89000000,0.45013000,86232.70000000,0.06688000,86232.71000000,0.00026000,86232.72000000,0.04012000,86232.75000000,0.00026000,86232.81000000,0.00025000,86232.86000000,0.00020000,86233.65000000,0.00006000,86233.66000000,0.00017000,86233.67000000,0.00324000,86235.34000000,0.00008000
1741430726983,86232.69000000,6.57400000,86232.36000000,0.00012000,86232.35000000,0.13799000,86232.06000000,0.00012000,86232.05000000,0.14300000,86232.04000000,0.00006000,86232.03000000,0.00006000,86232.02000000,0.00006000,86232.00000000,0.01406000,86231.89000000,0.45019000,86232.70000000,0.10228000,86232.71000000,0.00026000,86232.72000000,0.04018000,86232.75000000,0.00012000,86232.81000000,0.00025000,86232.86000000,0.00020000,86233.65000000,0.00006000,86233.66000000,0.00017000,86233.67000000,0.00324000,86234.62000000,0.00008000
1741430728002,86232.69000000,6.54219000,86232.36000000,0.00012000,86232.35000000,0.00012000,86232.06000000,0.00026000,86232.05000000,0.14300000,86232.04000000,0.00006000,86232.03000000,0.00006000,86232.02000000,0.00006000,86232.00000000,0.01406000,86231.90000000,0.00014000,86232.70000000,0.17328000,86232.71000000,0.00026000,86232.72000000,0.04018000,86232.76000000,0.00025000,86232.80000000,0.00026000,86232.81000000,0.00006000,86232.86000000,0.00020000,86233.53000000,0.00014000,86233.66000000,0.00011000,86233.67000000,0.00324000
1741430728982,86232.69000000,3.74079000,86232.68000000,0.00012000,86232.45000000,0.00026000,86232.44000000,0.03938000,86232.43000000,0.00012000,86232.42000000,0.00006000,86232.41000000,0.00006000,86232.40000000,0.00012000,86232.39000000,0.00010000,86232.07000000,0.00236000,86232.70000000,1.74928000,86232.71000000,0.27201000,86232.72000000,0.04012000,86232.74000000,0.00012000,86232.75000000,0.00025000,86232.76000000,0.00019000,86232.80000000,0.00006000,86232.81000000,0.00006000,86233.26000000,0.00006000,86233.53000000,0.00008000
1741430729969,86232.69000000,3.13499000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.61000000,0.00020000,86232.45000000,0.00012000,86232.44000000,0.00006000,86232.39000000,0.00016000,86232.08000000,0.00020000,86232.07000000,0.00242000,86232.01000000,0.00014000,86232.70000000,1.02760000,86232.71000000,0.00026000,86232.72000000,0.04025000,86232.74000000,0.00012000,86232.75000000,0.00025000,86232.76000000,0.00019000,86232.77000000,0.00006000,86232.79000000,0.00020000,86233.53000000,0.00008000,86233.66000000,0.00011000
1741430730972,86232.69000000,3.14544000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.61000000,0.00020000,86232.45000000,0.00012000,86232.44000000,0.00006000,86232.39000000,0.00016000,86232.08000000,0.00020000,86232.07000000,0.00340000,86232.01000000,0.00014000,86232.70000000,0.90142000,86232.71000000,0.00026000,86232.72000000,0.04025000,86232.74000000,0.00026000,86232.75000000,0.00012000,86232.76000000,0.00006000,86232.77000000,0.00020000,86232.79000000,0.00020000,86233.53000000,0.00008000,86233.66000000,0.00011000
1741430731996,86232.69000000,3.19405000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.61000000,0.00020000,86232.45000000,0.00012000,86232.44000000,0.00006000,86232.39000000,0.00016000,86232.08000000,0.00020000,86232.07000000,0.00340000,86232.01000000,0.00014000,86232.70000000,0.98841000,86232.71000000,0.00026000,86232.72000000,0.04025000,86232.74000000,0.00026000,86232.75000000,0.00012000,86232.76000000,0.00019000,86232.77000000,0.00006000,86232.79000000,0.00020000,86233.53000000,0.00008000,86233.66000000,0.00011000
1741430733020,86232.69000000,3.21412000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.61000000,0.00020000,86232.45000000,0.00012000,86232.44000000,0.00006000,86232.41000000,0.00020000,86232.40000000,0.00248000,86232.39000000,0.00010000,86232.07000000,0.00098000,86232.70000000,0.87288000,86232.71000000,0.00026000,86232.72000000,0.04025000,86232.73000000,0.00025000,86232.74000000,0.00012000,86232.75000000,0.00006000,86232.76000000,0.00006000,86232.77000000,0.00019000,86232.80000000,0.00013000,86233.53000000,0.00008000
1741430733941,86232.69000000,3.65801000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.61000000,0.00020000,86232.45000000,0.00012000,86232.44000000,0.00006000,86232.41000000,0.00020000,86232.40000000,0.00248000,86232.39000000,0.00010000,86232.07000000,0.00098000,86232.70000000,0.72766000,86232.71000000,0.00026000,86232.72000000,0.04019000,86232.73000000,0.00012000,86232.74000000,0.00026000,86232.75000000,0.00006000,86232.76000000,0.00006000,86232.77000000,0.00006000,86232.78000000,0.00014000,86232.81000000,0.00014000
1741430734965,86232.69000000,3.66198000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.61000000,0.00020000,86232.45000000,0.00012000,86232.44000000,0.00006000,86232.41000000,0.00020000,86232.40000000,0.00248000,86232.39000000,0.00010000,86232.07000000,0.00098000,86232.70000000,0.33298000,86232.71000000,0.00026000,86232.72000000,0.04019000,86232.73000000,0.00012000,86232.74000000,0.00026000,86232.75000000,0.00006000,86232.76000000,0.00006000,86232.77000000,0.00006000,86232.83000000,0.00013000,86233.53000000,0.00008000
1741430736040,86232.69000000,3.63374000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.61000000,0.00020000,86232.45000000,0.00012000,86232.44000000,0.00006000,86232.41000000,0.00020000,86232.40000000,0.00248000,86232.39000000,0.00010000,86232.07000000,0.00098000,86232.70000000,0.33168000,86232.71000000,0.00026000,86232.72000000,0.04019000,86232.73000000,0.00012000,86232.74000000,0.00012000,86232.75000000,0.00006000,86232.76000000,0.00006000,86232.77000000,0.00006000,86233.53000000,0.00008000,86233.66000000,0.00011000
1741430737155,86232.69000000,2.84878000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.61000000,0.00020000,86232.45000000,0.00012000,86232.44000000,0.00006000,86232.41000000,0.00020000,86232.40000000,0.00248000,86232.39000000,0.00010000,86232.07000000,0.00104000,86232.70000000,1.28632000,86232.71000000,0.03245000,86232.72000000,0.04019000,86232.73000000,0.00012000,86232.74000000,0.00026000,86232.75000000,0.00006000,86232.76000000,0.00006000,86232.77000000,0.00019000,86232.80000000,0.00014000,86233.66000000,0.00011000
1741430737955,86232.69000000,3.18013000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.61000000,0.00020000,86232.45000000,0.00012000,86232.44000000,0.00006000,86232.41000000,0.00020000,86232.40000000,0.00248000,86232.39000000,0.00010000,86232.07000000,0.00098000,86232.70000000,1.34596000,86232.71000000,0.27208000,86232.72000000,0.04019000,86232.73000000,0.00012000,86232.74000000,0.00026000,86232.75000000,0.00019000,86232.76000000,0.00006000,86232.77000000,0.00019000,86233.66000000,0.00011000,86233.67000000,0.00324000
1741430739199,86232.69000000,1.48636000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.65000000,0.00012000,86232.64000000,0.00012000,86232.61000000,0.00006000,86232.45000000,0.00006000,86232.07000000,0.00110000,86232.01000000,0.00020000,86232.00000000,0.01406000,86232.70000000,4.91402000,86232.71000000,0.27214000,86232.72000000,0.04039000,86232.73000000,0.00012000,86232.74000000,0.00012000,86232.75000000,0.00006000,86232.76000000,0.00006000,86232.77000000,0.00006000,86233.18000000,0.00014000,86233.19000000,0.76548000
1741430739998,86232.69000000,1.48572000,86232.68000000,0.00012000,86232.67000000,0.00019000,86232.65000000,0.00012000,86232.64000000,0.00012000,86232.63000000,0.00019000,86232.60000000,0.00020000,86232.45000000,0.00006000,86232.07000000,0.00104000,86231.89000000,0.00013000,86232.70000000,4.88044000,86232.71000000,0.27227000,86232.72000000,0.04025000,86232.73000000,0.00012000,86232.74000000,0.00012000,86232.75000000,0.00006000,86232.76000000,0.00006000,86232.77000000,0.00006000,86233.18000000,0.00014000,86233.19000000,0.76548000
1741430741406,86229.23000000,0.12642000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.12000000,0.00025000,86229.08000000,0.00025000,86229.07000000,0.00006000,86229.06000000,0.00049000,86228.72000000,0.00041000,86228.71000000,0.01159000,86228.01000000,0.00014000,86229.24000000,5.86263000,86229.97000000,0.00026000,86229.98000000,0.69112000,86229.99000000,0.76563000,86230.00000000,0.00012000,86230.33000000,0.00012000,86230.38000000,0.00006000,86230.39000000,0.65254000,86230.43000000,0.47722000,86230.85000000,0.02243000
1741430741971,86229.23000000,0.47513000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.15000000,0.00012000,86229.13000000,0.00025000,86229.12000000,0.00006000,86229.11000000,0.00006000,86229.09000000,0.00020000,86229.06000000,0.00043000,86228.72000000,0.00035000,86229.24000000,5.89570000,86229.97000000,0.00026000,86229.98000000,0.69112000,86229.99000000,0.76563000,86230.00000000,0.00012000,86230.33000000,0.00012000,86230.38000000,0.00006000,86230.39000000,0.65248000,86230.43000000,0.00006000,86230.85000000,0.02243000
1741430743129,86229.23000000,0.50751000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.19000000,0.00012000,86229.15000000,0.00012000,86229.14000000,0.00006000,86229.13000000,0.00006000,86229.12000000,0.00006000,86229.09000000,0.00014000,86229.06000000,0.00043000,86229.24000000,6.23786000,86229.96000000,0.00012000,86229.97000000,0.00012000,86229.98000000,0.69112000,86229.99000000,0.76563000,86230.00000000,0.00006000,86230.30000000,0.08557000,86230.33000000,0.00012000,86230.39000000,0.65248000,86230.85000000,0.02243000
1741430743979,86229.23000000,0.68101000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.19000000,0.00012000,86229.18000000,0.00026000,86229.15000000,0.00006000,86229.14000000,0.00019000,86229.13000000,0.00006000,86229.10000000,0.00013000,86229.06000000,0.00043000,86229.24000000,6.08932000,86229.96000000,0.00012000,86229.97000000,0.00026000,86229.98000000,0.69112000,86229.99000000,0.76563000,86230.00000000,0.00006000,86230.30000000,0.00006000,86230.33000000,0.00012000,86230.39000000,0.65248000,86230.85000000,0.02249000
1741430745003,86229.23000000,0.76024000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.19000000,0.00012000,86229.18000000,0.00026000,86229.15000000,0.00006000,86229.14000000,0.00019000,86229.13000000,0.00006000,86229.10000000,0.00013000,86229.06000000,0.00043000,86229.24000000,6.09190000,86229.96000000,0.00012000,86229.97000000,0.00026000,86229.98000000,0.69112000,86229.99000000,0.76563000,86230.00000000,0.00006000,86230.30000000,0.00006000,86230.33000000,0.00012000,86230.39000000,0.65248000,86230.85000000,0.02249000
1741430745935,86229.23000000,0.76041000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.19000000,0.00012000,86229.18000000,0.00026000,86229.15000000,0.00136000,86229.14000000,0.00019000,86229.13000000,0.00006000,86229.10000000,0.00013000,86229.06000000,0.00043000,86229.24000000,6.08986000,86229.96000000,0.00012000,86229.97000000,0.00026000,86229.98000000,0.69112000,86229.99000000,0.76563000,86230.00000000,0.00006000,86230.30000000,0.00006000,86230.33000000,0.00012000,86230.39000000,0.65248000,86230.85000000,0.02249000
1741430747079,86229.23000000,0.76055000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.19000000,0.00012000,86229.18000000,0.00026000,86229.15000000,0.00136000,86229.14000000,0.00006000,86229.13000000,0.00006000,86229.06000000,0.00043000,86228.72000000,0.00035000,86229.24000000,4.45651000,86229.29000000,0.00026000,86229.30000000,0.01012000,86229.96000000,0.00012000,86229.97000000,0.00026000,86229.98000000,0.28894000,86229.99000000,0.00006000,86230.00000000,0.00006000,86230.33000000,0.00006000,86230.53000000,0.00014000
1741430747972,86229.23000000,0.72321000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.19000000,0.00012000,86229.18000000,0.00026000,86229.15000000,0.00149000,86229.14000000,0.00006000,86229.13000000,0.00006000,86229.11000000,0.00014000,86229.06000000,0.00043000,86229.24000000,4.85406000,86229.29000000,0.00026000,86229.30000000,0.01012000,86229.96000000,0.00012000,86229.97000000,0.00026000,86229.98000000,0.28894000,86229.99000000,0.00006000,86230.00000000,0.00006000,86230.33000000,0.00006000,86230.49000000,0.08545000
1741430748935,86229.23000000,0.72315000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.19000000,0.00012000,86229.18000000,0.00026000,86229.15000000,0.00149000,86229.14000000,0.00006000,86229.13000000,0.00006000,86229.11000000,0.00014000,86229.06000000,0.00043000,86229.24000000,4.85397000,86229.25000000,0.00022000,86229.29000000,0.00026000,86229.30000000,0.01012000,86229.96000000,0.00012000,86229.97000000,0.00020000,86229.98000000,0.28894000,86229.99000000,0.00006000,86230.33000000,0.00006000,86230.49000000,0.08545000
1741430749971,86229.23000000,0.72291000,86229.21000000,0.00012000,86229.20000000,0.00018000,86229.19000000,0.00012000,86229.18000000,0.00026000,86229.15000000,0.00149000,86229.14000000,0.00006000,86229.13000000,0.00006000,86229.12000000,0.00014000,86229.06000000,0.00043000,86229.24000000,4.07100000,86229.25000000,0.00022000,86229.29000000,0.00026000,86229.30000000,0.01012000,86229.96000000,0.00012000,86229.97000000,0.00020000,86229.98000000,0.28894000,86229.99000000,0.00006000,86230.33000000,0.00006000,86230.53000000,0.00014000
1741430751402,86221.17000000,0.21034000,86221.12000000,0.00026000,86221.07000000,0.00025000,86221.06000000,0.00012000,86221.02000000,0.00026000,86220.92000000,0.00068000,86220.81000000,0.00012000,86220.62000000,0.00047000,86220.61000000,0.03046000,86220.45000000,0.00125000,86221.18000000,6.23513000,86221.19000000,1.20752000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04006000,86222.53000000,0.00006000
1741430752153,86221.17000000,0.46162000,86221.12000000,0.00026000,86221.07000000,0.00026000,86221.06000000,0.00012000,86221.03000000,0.00026000,86221.02000000,0.00006000,86220.92000000,0.00068000,86220.81000000,0.00012000,86220.62000000,0.00041000,86220.61000000,0.03046000,86221.18000000,6.24017000,86221.19000000,1.20752000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04006000,86222.25000000,0.08545000
1741430752931,86221.17000000,0.46197000,86221.12000000,0.00026000,86221.07000000,0.00026000,86221.06000000,0.00012000,86221.03000000,0.00026000,86221.02000000,0.00006000,86220.92000000,0.00068000,86220.81000000,0.00012000,86220.62000000,0.00041000,86220.61000000,0.03046000,86221.18000000,6.24034000,86221.19000000,1.20752000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04006000,86222.25000000,0.08551000
1741430753932,86221.17000000,0.46303000,86221.12000000,0.00026000,86221.07000000,0.00026000,86221.06000000,0.00012000,86221.03000000,0.00026000,86221.02000000,0.00006000,86220.92000000,0.00068000,86220.81000000,0.00012000,86220.62000000,0.00041000,86220.61000000,0.03046000,86221.18000000,6.24036000,86221.19000000,1.20752000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04006000,86222.25000000,0.08551000
1741430754933,86221.17000000,0.46350000,86221.12000000,0.00026000,86221.07000000,0.00026000,86221.06000000,0.00012000,86221.03000000,0.00026000,86221.02000000,0.00006000,86220.92000000,0.00068000,86220.81000000,0.00012000,86220.62000000,0.00041000,86220.61000000,0.03046000,86221.18000000,6.23947000,86221.19000000,1.20752000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04006000,86222.25000000,0.08551000
1741430755957,86221.17000000,0.57430000,86221.13000000,0.00026000,86221.12000000,0.00159000,86221.08000000,0.00025000,86221.07000000,0.00012000,86221.06000000,0.00006000,86221.04000000,0.00020000,86221.03000000,0.00006000,86220.92000000,0.00062000,86220.81000000,0.00006000,86221.18000000,6.23922000,86221.19000000,1.20752000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04000000,86222.25000000,0.00006000
1741430757288,86221.17000000,0.64862000,86221.13000000,0.00026000,86221.12000000,0.00159000,86221.08000000,0.00025000,86221.07000000,0.00012000,86221.06000000,0.00006000,86221.04000000,0.00020000,86221.03000000,0.00006000,86220.92000000,0.00062000,86220.62000000,0.00041000,86221.18000000,6.23729000,86221.19000000,1.20752000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04000000,86222.25000000,0.00006000
1741430758005,86221.17000000,0.57428000,86221.13000000,0.00026000,86221.12000000,0.00159000,86221.08000000,0.00025000,86221.07000000,0.00012000,86221.06000000,0.00006000,86221.04000000,0.00020000,86221.03000000,0.00006000,86220.92000000,0.00062000,86220.81000000,0.00006000,86221.18000000,6.23775000,86221.19000000,1.20752000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04000000,86222.25000000,0.00006000
1741430758994,86221.17000000,0.63622000,86221.14000000,0.00012000,86221.13000000,0.00026000,86221.12000000,0.28064000,86221.08000000,0.00025000,86221.07000000,0.00006000,86221.06000000,0.00006000,86221.04000000,0.00020000,86220.92000000,0.00062000,86220.62000000,0.00027000,86221.18000000,5.94943000,86221.19000000,1.01933000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04000000,86222.25000000,0.00006000
1741430759964,86221.17000000,0.63344000,86221.14000000,0.00012000,86221.13000000,0.00026000,86221.12000000,0.28064000,86221.08000000,0.00025000,86221.07000000,0.00006000,86221.06000000,0.00006000,86221.04000000,0.00006000,86220.92000000,0.00062000,86220.62000000,0.00027000,86221.18000000,6.30002000,86221.19000000,1.02454000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04000000,86222.25000000,0.00006000
1741430760975,86221.17000000,0.63349000,86221.14000000,0.00012000,86221.13000000,0.00026000,86221.12000000,0.28064000,86221.08000000,0.00025000,86221.07000000,0.00006000,86221.06000000,0.00006000,86221.04000000,0.00020000,86220.92000000,0.00062000,86220.62000000,0.00027000,86221.18000000,6.22726000,86221.19000000,1.02454000,86221.28000000,0.00012000,86221.50000000,0.12308000,86221.63000000,0.00012000,86221.65000000,0.00006000,86221.66000000,0.02665000,86221.67000000,0.00006000,86222.13000000,0.04000000,86222.25000000,0.00006000
